Campaign,Labels,Budget,Budget type,Campaign Type,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Target CPA,Desktop Bid Modifier,Mobile Bid Modifier,Tablet Bid Modifier,TV Screen Bid Modifier,Start Date,End Date,Ad Schedule,Ad rotation,Targeting method,Exclusion method,Flexible Reach,Ad Group,Max CPC,Max CPM,Max CPV,Percent CPC,Target CPM,Target ROAS,Top Content Bid Modifier,Display Network Custom Bid Type,Targeting expansion,Ad Group Type,Audience targeting,Audience grouped,Tracking template,Final URL suffix,Custom parameters,ID,Location,Reach,Feed,Radius,Unit,Bid Modifier,Criterion Type,Keyword,First page bid,Top of page bid,First position bid,Quality score,Landing page experience,Expected CTR,Ad relevance,Final URL,Final mobile URL,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Link Text,Description Line 1,Description Line 2,Upgraded extension,Header,Snippet Values,Callout text,Phone Number,Country of Phone,Conversion Action,Campaign Status,Ad Group Status,Status,Approval Status,Comment
AP | Tree Surgery Template,,15,Daily,Search,Google search,en,Maximize conversions,,0,-10,20,10,,[],[],(Monday[08:00-22:00]);(Tuesday[08:00-22:00]);(Wednesday[08:00-22:00]);(Thursday[08:00-22:00]);(Friday[08:00-22:00]);(Saturday[08:00-22:00]);(Sunday[08:00-22:00]),Optimize for clicks,Location of presence,Location of presence,Audiences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045245,"LL57, Wales, United Kingdom",64000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045397,"CF31, Wales, United Kingdom",90000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045390,"SA19, Wales, United Kingdom",11000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041093,"Shropshire, England, United Kingdom",615000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324,Guinea,846000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788,Tunisia,5450000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045408,"SY25, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045365,"CF37, Wales, United Kingdom",93000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360,Indonesia,157000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334,Heard Island and McDonald Islands,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144,Sri Lanka,7760000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646,Rwanda,1020000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,Denmark,4820000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045420,"HR6, England, United Kingdom",31000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616,Poland,30000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231,Ethiopia,3540000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045413,"HR3, United Kingdom",11000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045421,"HR2, England, United Kingdom",66000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894,Zambia,2220000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508,Mozambique,1790000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132,Cabo Verde,240000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045261,"SY20, Wales, United Kingdom",10000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,Grenada,100000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336,Vatican City,51000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045356,"CF63, Wales, United Kingdom",27000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045357,"CF5, Wales, United Kingdom",151000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20342,"Scotland, United Kingdom",7960000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,Vietnam,57800000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045377,"NP23, Wales, United Kingdom",41000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180838,"LL61, Wales, United Kingdom",11000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045295,"EX34, England, United Kingdom",28000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,Bahrain,1480000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180847,"LL74, Wales, United Kingdom",2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174,Comoros,100000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181018,"SA68, Wales, United Kingdom",6000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2804,Ukraine,24600000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076,Brazil,163000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045648,"NP4, Wales, United Kingdom",57000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246,Finland,4920000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,Nauru,7000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180632,"CF81, Wales, United Kingdom",25000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045360,"CF72, Wales, United Kingdom",66000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694,Sierra Leone,508000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222,El Salvador,3710000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682,Saudi Arabia,27800000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180841,"LL66, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184,Cook Islands,16000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762,Tajikistan,1760000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772,Tokelau,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,Cambodia,5410000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516,Namibia,724000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045369,"CF82, Wales, United Kingdom",37000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090,Solomon Islands,63000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180827,"LL46, Wales, United Kingdom",2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045251,"LL32, Wales, United Kingdom",14000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,Nigeria,21100000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045375,"NP22, Wales, United Kingdom",25000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007464,"Wrexham, Wales, United Kingdom",108000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108,Burundi,290000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045415,"SY7, England, United Kingdom",16000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045244,"LL30, Wales, United Kingdom",55000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045372,"CF3, Wales, United Kingdom",70000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045362,"CF35, Wales, United Kingdom",38000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368,Iraq,19400000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288,Ghana,5940000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181003,"SA35, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,South Georgia and the South Sandwich Islands,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332,Haiti,2020000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744,Svalbard and Jan Mayen,3000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006676,"Devon, England, United Kingdom",2090000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462,Maldives,485000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204,Benin,1240000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045407,"SA48, Wales, United Kingdom",12000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045384,"CF34, Wales, United Kingdom",22000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046562,"CH49, England, United Kingdom",59000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181001,"SA17, Wales, United Kingdom",10000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,Canada,34700000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480,Mauritius,895000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784,United Arab Emirates,12800000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073565,"SY24, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045252,"LL29, Wales, United Kingdom",41000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756,Switzerland,7590000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180631,"CF61, Wales, United Kingdom",11000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181002,"SA3, Wales, United Kingdom",36000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,Guam,162000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
